stock_code,base_mae,base_mape,adapt_mae,adapt_mape,num_points,start_date,end_date
603909,0.18189355731010437,1.702579140663147,0.21172240376472473,1.9847044944763184,27,2025-07-21,2025-10-21
300746,0.3111006021499634,2.021946668624878,0.2786615192890167,1.7824769020080566,59,2025-07-21,2025-10-21
834058,0.9816818833351135,2.457627534866333,1.029872179031372,2.5773205757141113,50,2025-07-21,2025-10-21
301499,0.46288493275642395,1.6558376550674438,0.419983834028244,1.4996682405471802,59,2025-07-21,2025-10-21
002414,0.3103039264678955,2.542933464050293,0.24846309423446655,2.0382490158081055,27,2025-07-21,2025-10-21
300976,1.2136425971984863,2.0615293979644775,1.2485108375549316,2.1196415424346924,27,2025-07-21,2025-10-21
600892,0.08071177452802658,2.215080976486206,0.06924784183502197,1.9270174503326416,61,2025-07-21,2025-10-21
002838,0.5706443190574646,2.237942695617676,0.5712069869041443,2.2513818740844727,52,2025-07-21,2025-10-21
601319,0.11100121587514877,1.334597110748291,0.1014360561966896,1.2164177894592285,59,2025-07-21,2025-10-21
000036,0.11287011206150055,2.6140387058258057,0.09990886598825455,2.328437089920044,61,2025-07-21,2025-10-21
300713,0.37356236577033997,2.0070242881774902,0.3461083471775055,1.8583623170852661,60,2025-07-21,2025-10-21
603315,0.228812113404274,1.6720643043518066,0.20663005113601685,1.507951021194458,61,2025-07-21,2025-10-21
003020,1.3808627128601074,4.337306499481201,1.1472519636154175,3.6441636085510254,27,2025-07-21,2025-10-21
603391,0.8572766184806824,1.8124871253967285,0.667314887046814,1.4331467151641846,61,2025-07-21,2025-10-21
002371,6.637078285217285,1.9019484519958496,5.732901096343994,1.6505366563796997,27,2025-07-21,2025-10-21
688726,0.878794252872467,1.864484190940857,0.7924603819847107,1.669747233390808,61,2025-07-21,2025-10-21
301017,0.13590691983699799,1.0344047546386719,0.12247424572706223,0.9337253570556641,27,2025-07-21,2025-10-21
833429,0.3996948003768921,1.8902040719985962,0.3496502637863159,1.6290518045425415,50,2025-07-21,2025-10-21
688548,0.18801240622997284,1.7172679901123047,0.13670974969863892,1.2587571144104004,27,2025-07-21,2025-10-21
300157,0.10362056642770767,2.0958821773529053,0.11467520147562027,2.3196043968200684,61,2025-07-21,2025-10-21
600257,0.06765028834342957,1.229844570159912,0.06592778116464615,1.2036446332931519,61,2025-07-21,2025-10-21
002868,0.5778413414955139,2.1239781379699707,0.4789237380027771,1.7703109979629517,27,2025-07-21,2025-10-21
603949,0.27546897530555725,1.3999229669570923,0.2916150391101837,1.479376196861267,27,2025-07-21,2025-10-21
603815,0.2962879538536072,2.8409180641174316,0.278452605009079,2.678375244140625,52,2025-07-21,2025-10-21
000007,0.10477681457996368,1.4227852821350098,0.09614875167608261,1.3077105283737183,61,2025-07-21,2025-10-21
688395,0.517437756061554,2.0211660861968994,0.4660756289958954,1.8181594610214233,27,2025-07-21,2025-10-21
301266,0.4996855556964874,1.406661033630371,0.48905301094055176,1.376308798789978,61,2025-07-21,2025-10-21
603185,0.5148760676383972,2.4256861209869385,0.5124163031578064,2.41879940032959,61,2025-07-21,2025-10-21
000596,2.6698710918426514,1.6869577169418335,2.470590591430664,1.5653595924377441,59,2025-07-21,2025-10-21
002418,0.1381501704454422,3.244680643081665,0.11385903507471085,2.6823925971984863,27,2025-07-21,2025-10-21
600141,0.4494839310646057,1.7607046365737915,0.4127645790576935,1.6193281412124634,27,2025-07-21,2025-10-21
301099,1.138327956199646,2.6227610111236572,0.9801470637321472,2.2716081142425537,61,2025-07-21,2025-10-21
300510,0.15359598398208618,2.755239725112915,0.13490670919418335,2.411298990249634,27,2025-07-21,2025-10-21
001309,1.5236033201217651,1.702995777130127,1.5408873558044434,1.7116152048110962,27,2025-07-21,2025-10-21
300522,0.2708572745323181,1.775960087776184,0.27041497826576233,1.7789264917373657,27,2025-07-21,2025-10-21
688097,0.7183565497398376,2.118154764175415,0.6696416735649109,1.976800560951233,61,2025-07-21,2025-10-21
002191,0.0706234946846962,1.5916492938995361,0.06456223875284195,1.4642337560653687,59,2025-07-21,2025-10-21
603160,1.0676029920578003,1.3732576370239258,1.0878114700317383,1.4021868705749512,27,2025-07-21,2025-10-21
